                  epoch,         train/box_loss,         train/seg_loss,         train/obj_loss,         train/cls_loss,   metrics/precision(B),      metrics/recall(B),     metrics/mAP_0.5(B),metrics/mAP_0.5:0.95(B),   metrics/precision(M),      metrics/recall(M),     metrics/mAP_0.5(M),metrics/mAP_0.5:0.95(M),           val/box_loss,           val/seg_loss,           val/obj_loss,           val/cls_loss,                  x/lr0,                  x/lr1,                  x/lr2
                    132,               0.020957,               0.016383,               0.012318,                      0,                0.92947,                0.78416,                0.86185,                0.66184,                0.92424,                0.77927,                0.85051,                0.62633,               0.027444,               0.021051,               0.015142,                      0,              0.0074062,              0.0074062,              0.0074062
                    133,               0.021429,               0.016945,               0.012828,                      0,                0.89797,                0.81089,                0.87471,                0.66866,                 0.8924,                0.80422,                0.86207,                 0.6354,               0.027027,               0.020853,               0.014092,                      0,              0.0073864,              0.0073864,              0.0073864
                    134,               0.021333,               0.016524,                 0.0126,                      0,                0.93051,                0.77103,                 0.8648,                0.66206,                0.93051,                0.76583,                0.84948,                0.63689,               0.027235,               0.020815,               0.014936,                      0,              0.0073666,              0.0073666,              0.0073666
                    135,               0.021156,               0.016864,               0.012886,                      0,                0.94117,                0.79655,                0.86997,                  0.675,                0.93891,                0.79463,                0.86366,                0.64207,               0.026791,               0.020902,               0.014734,                      0,              0.0073468,              0.0073468,              0.0073468
                    136,                0.02093,               0.016808,               0.012854,                      0,                0.92166,                0.79463,                0.87601,                0.67039,                0.91944,                0.79271,                0.87033,                0.64289,               0.027002,               0.020554,               0.014132,                      0,               0.007327,               0.007327,               0.007327
                    137,               0.021463,               0.016783,               0.013027,                      0,                 0.9197,                0.80038,                0.87614,                0.67699,                0.91782,                0.79315,                0.86946,                0.64568,               0.026868,               0.020423,               0.014796,                      0,              0.0073072,              0.0073072,              0.0073072
                    138,               0.020979,               0.016771,               0.012599,                      0,                0.90413,                0.81574,                0.87631,                0.66996,                0.90357,                0.79655,                0.86581,                0.63588,               0.026868,               0.020274,               0.015078,                      0,              0.0072874,              0.0072874,              0.0072874
                    139,                0.02019,               0.016091,               0.012096,                      0,                 0.9043,                0.79804,                0.86807,                0.67463,                0.93461,                0.76816,                0.86026,                0.64836,               0.027051,                 0.0206,               0.015829,                      0,              0.0072676,              0.0072676,              0.0072676
                    140,               0.020903,               0.016963,               0.012845,                      0,                0.93084,                0.79079,                0.86671,                0.67321,                0.92363,                0.78503,                0.85842,                0.64484,               0.026908,               0.020909,               0.015196,                      0,              0.0072478,              0.0072478,              0.0072478
                    141,               0.021527,               0.016003,               0.012728,                      0,                0.93061,                0.77222,                0.86383,                0.66306,                0.91893,                0.76144,                0.85348,                0.62656,               0.027281,               0.021251,               0.015294,                      0,               0.007228,               0.007228,               0.007228
                    142,               0.020506,               0.016209,               0.012571,                      0,                0.92978,                0.78788,                0.86251,                0.66273,                0.92746,                0.78503,                 0.8626,                0.63116,               0.026704,               0.020676,               0.015634,                      0,              0.0072082,              0.0072082,              0.0072082
                    143,                0.02109,               0.016893,               0.012666,                      0,                0.93194,                0.78503,                0.87222,                 0.6789,                0.94117,                0.76771,                0.86083,                0.64569,               0.026341,               0.020232,               0.014964,                      0,              0.0071884,              0.0071884,              0.0071884
                    144,               0.020902,               0.016472,                0.01244,                      0,                0.94314,                0.79587,                0.88227,                0.67835,                0.93859,                0.79203,                0.86931,                0.64577,               0.026105,               0.020466,                0.01414,                      0,              0.0071686,              0.0071686,              0.0071686
                    145,               0.021382,               0.016342,               0.013005,                      0,                 0.9568,                0.76519,                0.86929,                0.66745,                 0.9521,                 0.7524,                0.85846,                0.63864,               0.027532,               0.020656,               0.014778,                      0,              0.0071488,              0.0071488,              0.0071488
                    146,               0.021058,               0.016348,               0.012971,                      0,                0.92285,                 0.8023,                0.87749,                0.67779,                0.93937,                0.77543,                0.86457,                0.64384,               0.026623,               0.020967,                0.01557,                      0,               0.007129,               0.007129,               0.007129
                    147,               0.020419,                 0.0161,               0.011889,                      0,                0.95019,                0.76892,                0.88181,                0.68262,                0.94782,                  0.767,                0.86942,                 0.6477,               0.026379,               0.020725,               0.015178,                      0,              0.0071092,              0.0071092,              0.0071092
                    148,               0.020798,               0.016325,               0.012301,                      0,                 0.9365,                 0.7926,                0.87833,                0.68162,                0.93779,                0.78123,                0.86889,                0.64608,               0.026464,               0.020938,               0.014851,                      0,              0.0070894,              0.0070894,              0.0070894
                    149,               0.020493,               0.016256,               0.011991,                      0,                   0.95,                0.80237,                0.88428,                0.68712,                0.94321,                0.79271,                0.86944,                0.65494,               0.026073,               0.020351,               0.014414,                      0,              0.0070696,              0.0070696,              0.0070696
                    150,               0.020299,               0.016077,               0.012149,                      0,                0.91598,                0.79512,                0.87638,                0.67747,                 0.9122,                0.78311,                0.86066,                0.64627,               0.026333,               0.020258,               0.014948,                      0,              0.0070498,              0.0070498,              0.0070498
                    151,               0.019917,               0.015734,               0.011692,                      0,                0.91646,                0.82342,                0.87692,                0.68081,                0.91169,                0.80998,                0.86167,                0.64679,               0.026485,               0.020396,               0.014382,                      0,                0.00703,                0.00703,                0.00703
                    152,               0.020135,               0.015996,               0.012317,                      0,                0.91139,                0.81766,                0.87718,                0.67754,                0.90497,                 0.8119,                0.86542,                0.64559,               0.026302,               0.020614,               0.015119,                      0,              0.0070102,              0.0070102,              0.0070102
                    153,               0.020541,               0.016158,               0.012364,                      0,                0.93954,                0.79463,                0.88395,                0.67768,                0.93727,                0.79271,                0.86935,                0.64725,               0.026224,                0.02044,               0.014618,                      0,              0.0069904,              0.0069904,              0.0069904
                    154,               0.020387,               0.016185,               0.012016,                      0,                0.87313,                0.84645,                0.89057,                0.68511,                0.93404,                0.78826,                0.87699,                0.65612,               0.025912,               0.020385,               0.014274,                      0,              0.0069706,              0.0069706,              0.0069706
                    155,               0.019869,               0.016073,               0.011769,                      0,                0.93525,                0.79655,                0.87932,                0.67565,                0.92612,                0.78887,                 0.8675,                0.64387,                 0.0264,               0.020563,               0.014626,                      0,              0.0069508,              0.0069508,              0.0069508
                    156,               0.020228,               0.016127,               0.012392,                      0,                0.91435,                0.79846,                0.88834,                0.68536,                0.92692,                0.77905,                 0.8709,                0.65251,               0.026226,               0.020373,               0.015223,                      0,               0.006931,               0.006931,               0.006931
                    157,               0.020385,               0.015874,               0.012131,                      0,                0.89717,                0.81766,                  0.884,                0.68118,                0.95302,                 0.7787,                0.87543,                0.65255,               0.026304,               0.019816,                0.01447,                      0,              0.0069112,              0.0069112,              0.0069112
                    158,               0.020428,                0.01586,               0.011956,                      0,                0.92496,                0.80446,                0.86913,                0.67807,                0.91834,                 0.7987,                0.86726,                0.64918,               0.026407,               0.020026,               0.014413,                      0,              0.0068914,              0.0068914,              0.0068914
                    159,               0.020113,               0.015956,               0.012078,                      0,                0.94284,                0.79149,                0.88113,                0.68181,                0.93827,                0.78765,                0.87437,                0.64452,               0.025875,               0.020238,               0.014962,                      0,              0.0068716,              0.0068716,              0.0068716
                    160,               0.020079,               0.016131,               0.012106,                      0,                0.91534,                0.79079,                0.86683,                 0.6736,                0.92623,                0.78695,                 0.8607,                0.63797,               0.026636,               0.020661,               0.015622,                      0,              0.0068518,              0.0068518,              0.0068518
                    161,               0.019786,               0.016276,                0.01197,                      0,                0.90406,                0.81388,                0.87927,                0.68335,                 0.9076,                0.81065,                0.87028,                0.64735,               0.026261,               0.020819,               0.014912,                      0,               0.006832,               0.006832,               0.006832
                    162,               0.020034,               0.015666,               0.012121,                      0,                0.94316,                0.79621,                0.88378,                0.68152,                0.93857,                0.79184,                 0.8743,                0.65191,               0.026202,               0.020411,               0.014223,                      0,              0.0068122,              0.0068122,              0.0068122
                    163,               0.019952,               0.015822,               0.012088,                      0,                0.94762,                0.78311,                0.86903,                0.68066,                0.94201,                0.77948,                0.86164,                0.64105,                0.02631,               0.020844,               0.015179,                      0,              0.0067924,              0.0067924,              0.0067924
                    164,                0.01942,               0.015562,               0.011787,                      0,                 0.9304,                0.79545,                0.87115,                0.67288,                 0.9271,                0.78503,                0.86255,                0.63978,               0.026369,               0.020703,               0.015048,                      0,              0.0067726,              0.0067726,              0.0067726
                    165,               0.020574,               0.016292,               0.012717,                      0,                0.93249,                0.79537,                0.87268,                0.67587,                0.92799,                0.79154,                 0.8641,                0.64303,               0.026648,               0.020459,               0.015689,                      0,              0.0067528,              0.0067528,              0.0067528
                    166,               0.019855,               0.015988,               0.012265,                      0,                0.94591,                0.76392,                0.86099,                0.66847,                0.93878,                0.75816,                0.85866,                 0.6467,               0.026683,               0.020403,               0.016086,                      0,               0.006733,               0.006733,               0.006733
                    167,               0.020342,                0.01592,               0.012475,                      0,                0.91723,                0.80422,                0.87639,                0.68244,                0.91621,                 0.7975,                0.86769,                0.66012,               0.025879,               0.020709,               0.015347,                      0,              0.0067132,              0.0067132,              0.0067132
                    168,               0.020092,                0.01588,               0.012409,                      0,                0.91176,                0.83292,                0.88772,                0.68255,                0.90331,                0.82483,                0.87804,                0.65378,               0.026261,                0.02064,               0.015193,                      0,              0.0066934,              0.0066934,              0.0066934
                    169,               0.020058,               0.015824,               0.012417,                      0,                0.90768,                0.81149,                0.88226,                0.68166,                0.90124,                0.80573,                 0.8714,                0.64686,                 0.0257,               0.020255,               0.015351,                      0,              0.0066736,              0.0066736,              0.0066736
                    170,               0.019909,               0.015999,               0.011965,                      0,                0.94246,                0.77159,                0.86671,                0.67209,                0.96226,                0.74856,                0.85493,                0.64015,               0.027377,               0.020706,               0.015537,                      0,              0.0066538,              0.0066538,              0.0066538
                    171,               0.019657,               0.015723,               0.011638,                      0,                0.96532,                0.76392,                0.87011,                0.67659,                0.96047,                0.76008,                0.86056,                0.64683,               0.026351,               0.020833,               0.015949,                      0,               0.006634,               0.006634,               0.006634
                    172,               0.020017,               0.015807,               0.012075,                      0,                0.91159,                 0.8114,                0.87983,                0.68758,                0.90484,                 0.8023,                0.87381,                0.65992,               0.025864,                0.02069,                0.01505,                      0,              0.0066142,              0.0066142,              0.0066142
                    173,               0.020074,               0.015458,               0.011755,                      0,                0.90439,                0.80998,                0.86899,                0.67495,                0.91868,                0.77543,                0.85853,                0.64387,               0.026311,               0.020699,               0.016106,                      0,              0.0065944,              0.0065944,              0.0065944
                    174,               0.020372,               0.015951,               0.012485,                      0,                 0.9395,                0.78311,                0.87108,                0.68225,                0.93719,                0.78119,                0.86494,                0.65298,               0.025925,               0.020326,               0.015511,                      0,              0.0065746,              0.0065746,              0.0065746
                    175,               0.019437,               0.015606,               0.011937,                      0,                0.96058,                0.76583,                0.87076,                0.68273,                0.95786,                0.76392,                0.86188,                0.64868,               0.025942,               0.020437,               0.015442,                      0,              0.0065548,              0.0065548,              0.0065548
                    176,               0.019984,               0.015583,               0.012266,                      0,                 0.9354,                0.77815,                0.86995,                0.68429,                0.92847,                0.77239,                   0.86,                0.65543,               0.025865,               0.020063,               0.016254,                      0,               0.006535,               0.006535,               0.006535
                    177,               0.020067,               0.015797,               0.012097,                      0,                0.91072,                0.78503,                0.87296,                0.68417,                0.91351,                0.78311,                0.86712,                0.64558,               0.025723,                0.02077,               0.015893,                      0,              0.0065152,              0.0065152,              0.0065152
                    178,               0.019587,               0.015518,               0.011297,                      0,                0.96149,                0.76684,                0.87297,                0.68707,                0.95669,                0.76307,                0.86487,                0.65143,               0.025933,                0.02043,               0.015681,                      0,              0.0064954,              0.0064954,              0.0064954
                    179,               0.019273,               0.015573,               0.011543,                      0,                0.94939,                0.78695,                0.87627,                  0.687,                0.94278,                0.78119,                0.87119,                0.65175,               0.026245,               0.020482,               0.015297,                      0,              0.0064756,              0.0064756,              0.0064756
                    180,               0.019474,               0.015517,               0.011651,                      0,                0.95282,                0.77927,                0.87159,                 0.6824,                0.94557,                0.77351,                0.85885,                0.64467,               0.026259,                0.02027,               0.015624,                      0,              0.0064558,              0.0064558,              0.0064558
                    181,               0.019618,               0.015501,               0.011711,                      0,                0.94775,                0.78311,                 0.8723,                0.67971,                0.95032,                0.77104,                0.86394,                0.64342,               0.026126,               0.020591,               0.015952,                      0,               0.006436,               0.006436,               0.006436
                    182,               0.019144,               0.015351,               0.011452,                      0,                0.93646,                0.79203,                0.86534,                 0.6742,                0.93162,                0.78447,                0.85896,                0.64601,               0.026509,               0.020608,               0.016113,                      0,              0.0064162,              0.0064162,              0.0064162
                    183,               0.020065,               0.015716,               0.012276,                      0,                0.94769,                0.77351,                0.86302,                0.66907,                0.94063,                0.76775,                0.85492,                0.63731,               0.026537,                0.02165,               0.016285,                      0,              0.0063964,              0.0063964,              0.0063964
                    184,               0.019396,               0.015344,               0.011844,                      0,                0.95678,                  0.762,                0.86886,                0.67408,                0.95196,                0.75816,                0.85749,                0.64749,               0.026065,               0.020875,                0.01597,                      0,              0.0063766,              0.0063766,              0.0063766
                    185,               0.019146,               0.015255,               0.011276,                      0,                0.93201,                0.78929,                0.87236,                0.67835,                0.92304,                0.78274,                0.86373,                0.65446,               0.026221,               0.020737,               0.015864,                      0,              0.0063568,              0.0063568,              0.0063568
                    186,               0.018938,               0.015296,               0.011345,                      0,                0.94079,                0.78695,                0.86857,                0.67749,                 0.9331,                0.78119,                0.86328,                0.64994,               0.026195,                0.02047,               0.015831,                      0,               0.006337,               0.006337,               0.006337
                    187,               0.019277,               0.015644,               0.011841,                      0,                0.94926,                0.79001,                0.87616,                0.68986,                0.94465,                0.78617,                0.86594,                0.66213,               0.025534,               0.020349,               0.015769,                      0,              0.0063172,              0.0063172,              0.0063172
                    188,               0.019338,               0.015389,               0.011398,                      0,                0.94026,                0.77351,                0.86184,                0.67377,                 0.9356,                0.76967,                0.85566,                 0.6495,               0.025693,               0.020813,               0.016611,                      0,              0.0062974,              0.0062974,              0.0062974
                    189,               0.019179,               0.015699,               0.011557,                      0,                 0.9419,                0.79271,                0.86568,                0.67954,                0.93734,                0.78887,                 0.8603,                0.65603,               0.026076,               0.020628,                0.01576,                      0,              0.0062776,              0.0062776,              0.0062776
                    190,               0.019402,               0.015337,               0.011827,                      0,                0.95441,                0.78887,                0.86773,                0.68224,                0.94745,                0.78311,                 0.8594,                0.65522,               0.026441,               0.020632,               0.016244,                      0,              0.0062578,              0.0062578,              0.0062578
                    191,               0.019626,               0.015318,               0.011724,                      0,                0.94216,                0.78887,                0.86321,                0.67896,                0.94048,                0.78119,                0.85849,                0.65046,               0.026055,               0.021049,               0.016038,                      0,               0.006238,               0.006238,               0.006238
                    192,               0.019284,               0.015525,               0.011458,                      0,                0.93265,                 0.7974,                0.87013,                0.68934,                 0.9363,                0.77735,                0.85998,                0.65325,               0.025679,                 0.0207,               0.015953,                      0,              0.0062182,              0.0062182,              0.0062182
                    193,               0.019224,               0.015146,               0.011367,                      0,                 0.9514,                 0.7891,                0.87501,                0.68722,                0.94217,                0.78173,                0.86691,                0.65202,               0.025527,               0.020559,               0.015463,                      0,              0.0061984,              0.0061984,              0.0061984
                    194,                0.01921,               0.015536,               0.011591,                      0,                0.90817,                0.80614,                0.87645,                0.68567,                 0.9435,                0.76928,                0.86354,                0.65453,               0.025371,               0.020135,               0.015861,                      0,              0.0061786,              0.0061786,              0.0061786
                    195,               0.019512,               0.015323,               0.011939,                      0,                0.94297,                0.78503,                 0.8773,                 0.6868,                0.93836,                0.78119,                0.86743,                0.65768,                0.02541,               0.020501,               0.015613,                      0,              0.0061588,              0.0061588,              0.0061588
                    196,               0.018664,               0.014687,               0.011325,                      0,                0.93978,                0.79655,                0.88435,                0.69527,                0.92916,                0.80563,                0.87834,                0.66391,               0.025727,                0.02024,               0.015406,                      0,               0.006139,               0.006139,               0.006139
                    197,               0.019222,               0.015283,               0.011461,                      0,                0.92951,                0.79271,                0.88122,                0.68825,                0.92726,                0.79079,                0.87284,                0.66214,               0.026114,               0.020975,               0.015319,                      0,              0.0061192,              0.0061192,              0.0061192
                    198,               0.019454,               0.015477,                 0.0117,                      0,                0.93836,                0.78887,                0.87577,                0.68716,                0.93105,                0.77752,                0.86703,                0.66026,               0.025942,               0.021161,               0.015848,                      0,              0.0060994,              0.0060994,              0.0060994
                    199,               0.018698,               0.015361,               0.011435,                      0,                0.91901,                0.80585,                0.87586,                0.68771,                0.91463,                0.80201,                0.87113,                 0.6614,               0.025793,               0.020999,               0.015863,                      0,              0.0060796,              0.0060796,              0.0060796
                    200,               0.019664,               0.015342,               0.011406,                      0,                0.94972,                0.78503,                0.88808,                0.69135,                0.94392,                0.77927,                0.87692,                0.66247,               0.025221,               0.020833,               0.015631,                      0,              0.0060598,              0.0060598,              0.0060598
                    201,               0.018855,               0.014979,                0.01109,                      0,                0.95792,                0.78654,                0.88227,                  0.689,                0.95325,                0.78271,                0.87098,                0.66439,               0.025521,               0.020938,                0.01527,                      0,                0.00604,                0.00604,                0.00604
                    202,               0.018418,               0.015282,               0.011079,                      0,                 0.9363,                0.78995,                0.88367,                0.68807,                 0.9363,                0.78995,                0.87447,                0.65631,               0.025804,               0.021612,               0.015718,                      0,              0.0060202,              0.0060202,              0.0060202
                    203,               0.019265,                0.01524,               0.011396,                      0,                 0.9056,                0.81013,                0.87827,                0.68934,                0.90178,                 0.8023,                0.86697,                0.65582,               0.025772,               0.021517,               0.016094,                      0,              0.0060004,              0.0060004,              0.0060004
                    204,               0.018703,               0.015011,               0.011232,                      0,                0.93955,                0.79463,                0.87904,                0.68711,                0.93048,                0.78695,                0.86736,                0.65172,               0.025865,               0.021439,               0.016316,                      0,              0.0059806,              0.0059806,              0.0059806
                    205,               0.018415,                0.01506,               0.011208,                      0,                0.92511,                0.80615,                0.87694,                0.69043,                0.91877,                 0.8033,                0.87127,                0.65828,               0.025623,               0.020995,               0.016203,                      0,              0.0059608,              0.0059608,              0.0059608
                    206,               0.019156,               0.015121,               0.011256,                      0,                0.94522,                0.80614,                0.89315,                0.69605,                0.91042,                 0.8193,                0.88315,                0.66423,               0.025003,               0.020535,               0.015174,                      0,               0.005941,               0.005941,               0.005941
                    207,               0.018444,               0.014952,               0.011128,                      0,                0.90579,                0.83493,                0.89418,                0.70177,                0.93705,                0.79271,                0.88669,                0.67009,               0.024971,               0.020762,               0.014843,                      0,              0.0059212,              0.0059212,              0.0059212
                    208,                0.01926,               0.014898,                0.01162,                      0,                0.93526,                0.80422,                0.88511,                0.69242,                0.92856,                0.79846,                0.87349,                0.65996,               0.025457,               0.021155,               0.015815,                      0,              0.0059014,              0.0059014,              0.0059014
                    209,               0.018569,               0.015186,               0.010786,                      0,                0.95757,                0.77969,                0.88148,                0.69784,                0.95281,                0.77516,                0.87411,                0.66516,               0.025167,               0.020833,                0.01623,                      0,              0.0058816,              0.0058816,              0.0058816
                    210,               0.018797,               0.015406,               0.011415,                      0,                 0.9591,                0.78695,                0.88598,                0.69408,                0.95442,                0.78311,                0.87532,                0.66452,               0.025383,               0.020714,               0.015582,                      0,              0.0058618,              0.0058618,              0.0058618
                    211,               0.019083,               0.014891,               0.011392,                      0,                0.93421,                 0.8119,                0.88434,                0.69027,                0.93871,                0.79378,                0.87143,                0.66158,               0.025791,               0.020607,               0.015471,                      0,               0.005842,               0.005842,               0.005842
                    212,                0.01816,               0.014599,               0.010988,                      0,                0.90366,                0.82816,                0.88535,                0.69365,                0.93844,                0.78997,                0.87295,                0.66421,                0.02539,               0.020526,               0.015652,                      0,              0.0058222,              0.0058222,              0.0058222
                    213,               0.018342,                0.01485,               0.011137,                      0,                0.94578,                0.80346,                0.88289,                0.69487,                0.93944,                0.80038,                 0.8741,                 0.6596,               0.025124,               0.020591,               0.015608,                      0,              0.0058024,              0.0058024,              0.0058024
                    214,               0.018436,               0.015018,               0.011273,                      0,                0.94004,                0.81244,                0.88943,                0.69676,                0.93167,                0.81129,                0.87821,                0.65791,                 0.0251,               0.020598,               0.015301,                      0,              0.0057826,              0.0057826,              0.0057826
                    215,               0.018818,               0.015109,               0.010903,                      0,                0.93141,                 0.8119,                0.88624,                0.69555,                 0.9457,                0.79655,                0.87782,                0.66112,               0.025575,               0.020496,               0.015533,                      0,              0.0057628,              0.0057628,              0.0057628
                    216,               0.018319,               0.014694,               0.010956,                      0,                0.91225,                0.81574,                0.88261,                0.69653,                0.90796,                 0.8119,                0.87571,                0.66572,               0.025843,               0.020693,               0.016138,                      0,               0.005743,               0.005743,               0.005743
                    217,               0.018784,               0.015028,               0.010981,                      0,                0.94952,                 0.7942,                0.87704,                 0.6886,                0.93805,                0.78467,                0.86825,                 0.6551,               0.025681,               0.020839,               0.016417,                      0,              0.0057232,              0.0057232,              0.0057232
                    218,               0.018901,               0.015309,               0.011515,                      0,                0.94384,                0.78695,                 0.8791,                0.68862,                0.94392,                0.77735,                0.86835,                0.65453,               0.025647,               0.020734,               0.016247,                      0,              0.0057034,              0.0057034,              0.0057034
                    219,               0.018649,               0.014778,               0.011673,                      0,                 0.9274,                0.79846,                0.87889,                0.69287,                0.91806,                0.79846,                0.87104,                0.65545,                0.02565,               0.020681,               0.015611,                      0,              0.0056836,              0.0056836,              0.0056836
                    220,               0.018361,               0.014845,               0.011057,                      0,                0.91751,                0.80998,                0.88368,                0.69401,                0.93989,                0.78034,                0.87309,                0.66001,               0.025491,               0.020978,               0.015565,                      0,              0.0056638,              0.0056638,              0.0056638
                    221,               0.018186,               0.015115,               0.011704,                      0,                0.96429,                0.77738,                0.88429,                0.69323,                0.95953,                0.77354,                0.87232,                0.66331,               0.025362,                0.02113,               0.015697,                      0,               0.005644,               0.005644,               0.005644
                    222,               0.018303,               0.014831,               0.011082,                      0,                0.93287,                0.80017,                0.87158,                0.68589,                0.92615,                0.79429,                0.85892,                 0.6553,               0.025937,               0.020926,               0.016502,                      0,              0.0056242,              0.0056242,              0.0056242
                    223,               0.018647,               0.015277,               0.011455,                      0,                0.92871,                0.80038,                0.87473,                0.68768,                0.92576,                0.78983,                0.86328,                0.65662,               0.025914,               0.020599,               0.016177,                      0,              0.0056044,              0.0056044,              0.0056044
                    224,               0.018508,               0.015097,               0.011287,                      0,                0.95283,                0.78119,                0.87136,                0.68566,                0.95475,                 0.7695,                0.86109,                0.64903,               0.026182,               0.020545,               0.016032,                      0,              0.0055846,              0.0055846,              0.0055846
                    225,                0.01827,               0.014822,                 0.0112,                      0,                0.96681,                  0.762,                0.86796,                0.68676,                0.96117,                0.76011,                0.85953,                0.65184,               0.026185,                0.02083,               0.016546,                      0,              0.0055648,              0.0055648,              0.0055648
