                  epoch,         train/box_loss,         train/seg_loss,         train/obj_loss,         train/cls_loss,   metrics/precision(B),      metrics/recall(B),     metrics/mAP_0.5(B),metrics/mAP_0.5:0.95(B),   metrics/precision(M),      metrics/recall(M),     metrics/mAP_0.5(M),metrics/mAP_0.5:0.95(M),           val/box_loss,           val/seg_loss,           val/obj_loss,           val/cls_loss,                  x/lr0,                  x/lr1,                  x/lr2
                    135,               0.015397,               0.013088,              0.0092757,                      0,                0.96167,                0.81574,                 0.8873,                0.73746,                0.96968,                0.79813,                0.87866,                0.68808,               0.023432,               0.019467,               0.015127,                      0,              0.0073468,              0.0073468,              0.0073468
                    136,               0.015757,               0.013139,              0.0093964,                      0,                0.94565,                0.81958,                0.88578,                0.73895,                0.94108,                0.80806,                0.87797,                0.68708,               0.023613,               0.019184,               0.015317,                      0,               0.007327,               0.007327,               0.007327
                    137,               0.015406,               0.013121,              0.0091722,                      0,                0.91746,                0.84837,                0.89876,                0.73711,                0.90297,                0.83947,                0.89052,                0.68448,               0.023321,               0.019803,               0.013563,                      0,              0.0073072,              0.0073072,              0.0073072
                    138,               0.016137,               0.013321,              0.0095358,                      0,                0.94052,                0.81958,                0.88372,                 0.7199,                0.92724,                0.80806,                0.87278,                0.67152,               0.024215,               0.019744,               0.014801,                      0,              0.0072874,              0.0072874,              0.0072874
                    139,               0.015646,               0.012855,              0.0091551,                      0,                0.93187,                0.83109,                 0.8928,                0.72726,                0.92756,                0.82726,                 0.8869,                0.68049,               0.023524,               0.020462,               0.014778,                      0,              0.0072676,              0.0072676,              0.0072676
                    140,               0.015968,               0.013352,              0.0094721,                      0,                  0.954,                0.79621,                0.88194,                0.72815,                0.95344,                0.78613,                  0.873,                0.67513,               0.023508,               0.019446,               0.015132,                      0,              0.0072478,              0.0072478,              0.0072478
                    141,               0.015224,               0.012881,              0.0093178,                      0,                0.96532,                 0.8014,                0.86997,                0.72705,                 0.9607,                0.79759,                0.87085,                0.67401,               0.024293,                0.02013,               0.015858,                      0,               0.007228,               0.007228,               0.007228
                    142,               0.015489,               0.012921,              0.0091054,                      0,                0.95963,                0.82121,                0.87533,                0.72519,                 0.9631,                0.80148,                0.86855,                0.68326,               0.023654,               0.019531,               0.015427,                      0,              0.0072082,              0.0072082,              0.0072082
                    143,               0.015741,               0.013156,              0.0095744,                      0,                0.96525,                0.79271,                0.88661,                0.73415,                 0.9628,                0.79079,                0.88168,                0.67671,               0.023323,                0.01971,               0.015477,                      0,              0.0071884,              0.0071884,              0.0071884
                    144,               0.015647,               0.012732,              0.0090077,                      0,                0.94517,                0.80806,                0.87875,                0.72695,                0.94068,                0.80422,                0.87144,                0.67729,               0.023777,                0.02008,               0.015226,                      0,              0.0071686,              0.0071686,              0.0071686
                    145,               0.015131,               0.013208,              0.0092877,                      0,                0.95257,                0.80949,                 0.8911,                0.73436,                0.95158,                0.80614,                0.88491,                0.69094,               0.023101,               0.020116,               0.015272,                      0,              0.0071488,              0.0071488,              0.0071488
                    146,               0.015231,               0.012844,              0.0090338,                      0,                0.92178,                 0.8369,                0.89599,                0.73187,                0.96286,                0.79624,                0.88991,                0.68741,               0.023249,               0.019386,               0.014248,                      0,               0.007129,               0.007129,               0.007129
                    147,               0.015544,               0.012885,               0.009199,                      0,                0.95941,                0.80038,                0.89085,                0.73455,                0.95481,                0.79655,                0.88286,                0.67624,               0.023156,                0.01952,               0.015024,                      0,              0.0071092,              0.0071092,              0.0071092
                    148,               0.015188,               0.012704,              0.0088974,                      0,                0.93294,                0.82534,                0.90088,                0.73647,                0.93032,                 0.8215,                 0.8945,                0.68493,               0.023063,               0.019742,               0.014293,                      0,              0.0070894,              0.0070894,              0.0070894
                    149,               0.015485,               0.012794,              0.0094661,                      0,                0.95684,                0.80846,                0.89133,                0.73389,                0.95392,                0.79471,                0.88303,                0.67554,               0.023754,               0.020034,               0.014577,                      0,              0.0070696,              0.0070696,              0.0070696
                    150,               0.015258,               0.012649,              0.0090346,                      0,                0.97389,                0.78766,                 0.8882,                0.73152,                0.97389,                0.78766,                0.88497,                0.68292,               0.023479,               0.019708,                 0.0148,                      0,              0.0070498,              0.0070498,              0.0070498
                    151,               0.014832,               0.012588,              0.0085568,                      0,                0.97224,                0.80614,                0.89443,                0.74162,                 0.9698,                0.80123,                0.88842,                0.68747,               0.023285,               0.019972,               0.014184,                      0,                0.00703,                0.00703,                0.00703
                    152,               0.015609,                  0.013,              0.0091991,                      0,                0.95467,                0.81574,                0.90323,                0.74314,                0.95011,                0.80425,                0.89211,                0.69072,                0.02205,               0.019918,               0.014098,                      0,              0.0070102,              0.0070102,              0.0070102
                    153,               0.015153,               0.012911,              0.0093656,                      0,                0.95345,                0.82557,                0.89635,                0.73532,                0.94494,                0.82917,                0.89588,                 0.6937,               0.022401,               0.019749,               0.013953,                      0,              0.0069904,              0.0069904,              0.0069904
                    154,               0.015103,               0.012619,              0.0088849,                      0,                0.93075,                0.82917,                  0.885,                0.73237,                0.92631,                0.82534,                0.88206,                0.68629,               0.023077,               0.019738,               0.014826,                      0,              0.0069706,              0.0069706,              0.0069706
                    155,               0.015173,               0.012538,              0.0089346,                      0,                0.94986,                 0.8215,                0.88929,                0.73838,                0.94218,                0.81326,                0.88738,                0.69101,               0.022327,               0.019527,               0.015821,                      0,              0.0069508,              0.0069508,              0.0069508
                    156,               0.015173,               0.012448,              0.0089706,                      0,                0.96335,                0.83109,                0.89814,                0.74107,                 0.9653,                0.82917,                0.89761,                0.69082,               0.022511,                0.01964,               0.013982,                      0,               0.006931,               0.006931,               0.006931
                    157,               0.015115,               0.012555,              0.0090313,                      0,                0.94109,                0.81958,                0.88848,                0.73235,                0.92268,                0.82455,                0.88708,                0.68648,               0.023458,               0.020017,               0.014842,                      0,              0.0069112,              0.0069112,              0.0069112
                    158,               0.015407,               0.012736,              0.0091166,                      0,                 0.9463,                0.81173,                0.88927,                0.72622,                0.94182,                 0.8079,                0.88455,                0.67902,               0.023754,               0.020152,               0.015108,                      0,              0.0068914,              0.0068914,              0.0068914
                    159,               0.014558,               0.012465,               0.008453,                      0,                0.91819,                0.81858,                0.87632,                 0.7246,                0.94724,                0.78503,                0.86804,                 0.6802,               0.024303,                0.01966,               0.015927,                      0,              0.0068716,              0.0068716,              0.0068716
                    160,                0.01518,               0.012855,              0.0089243,                      0,                0.95852,                0.79836,                0.89581,                 0.7346,                0.95622,                0.79644,                0.88674,                0.68839,               0.022824,               0.019741,               0.014889,                      0,              0.0068518,              0.0068518,              0.0068518
                    161,               0.014766,               0.012488,              0.0089931,                      0,                0.92831,                0.84501,                0.90423,                0.74629,                0.92771,                0.84069,                 0.8992,                0.69538,                0.02246,               0.019737,               0.013845,                      0,               0.006832,               0.006832,               0.006832
                    162,               0.014912,               0.012578,              0.0086007,                      0,                0.95697,                0.81101,                 0.8911,                0.73548,                0.95018,                0.80535,                0.88157,                0.69047,               0.022882,               0.020135,               0.015357,                      0,              0.0068122,              0.0068122,              0.0068122
                    163,               0.014817,               0.012172,              0.0086147,                      0,                0.94734,                0.81958,                0.89497,                 0.7414,                0.96081,                0.80006,                0.88438,                0.69203,               0.022753,               0.020301,               0.015364,                      0,              0.0067924,              0.0067924,              0.0067924
                    164,                0.01455,               0.012374,              0.0086764,                      0,                0.95925,                0.81329,                0.89074,                0.73472,                0.94792,                0.80354,                0.88134,                0.68272,               0.023352,               0.020132,               0.015492,                      0,              0.0067726,              0.0067726,              0.0067726
                    165,                0.01434,               0.012529,              0.0084349,                      0,                0.95067,                0.80806,                0.88254,                0.73165,                0.94609,                0.80422,                0.87941,                0.68357,               0.023367,               0.019839,               0.015668,                      0,              0.0067528,              0.0067528,              0.0067528
                    166,               0.014587,               0.012279,              0.0085352,                      0,                0.94574,                0.82534,                0.87728,                0.72666,                0.93627,                 0.8177,                0.86371,                0.67362,               0.023031,               0.020956,               0.015393,                      0,               0.006733,               0.006733,               0.006733
                    167,               0.014698,               0.012367,               0.008896,                      0,                0.97428,                0.79972,                0.87831,                0.73193,                 0.9696,                0.79588,                0.86836,                0.67961,               0.022994,               0.020006,               0.015674,                      0,              0.0067132,              0.0067132,              0.0067132
                    168,               0.014322,               0.012047,               0.008434,                      0,                0.95457,                0.80614,                0.87876,                0.73328,                0.94548,                0.79846,                0.87082,                0.67734,               0.023724,                0.01967,               0.015774,                      0,              0.0066934,              0.0066934,              0.0066934
                    169,                0.01463,               0.012657,               0.008638,                      0,                 0.9454,                0.80998,                0.88327,                0.73165,                0.97304,                0.77543,                0.86922,                0.68495,               0.023488,               0.020009,                0.01579,                      0,              0.0066736,              0.0066736,              0.0066736
                    170,               0.014219,               0.012294,              0.0085972,                      0,                0.94042,                0.81793,                0.88393,                0.74013,                0.93161,                0.81051,                0.87796,                0.69611,               0.023614,               0.019956,               0.015582,                      0,              0.0066538,              0.0066538,              0.0066538
                    171,               0.014262,               0.012061,               0.008522,                      0,                0.97624,                0.78847,                0.88253,                0.73052,                0.97148,                0.78463,                0.87409,                0.68336,               0.023528,                0.01971,               0.015693,                      0,               0.006634,               0.006634,               0.006634
                    172,               0.014808,               0.012456,              0.0089782,                      0,                0.95965,                0.79846,                0.87779,                0.72626,                 0.9526,                0.79271,                 0.8673,                0.67287,               0.023586,               0.020705,               0.015935,                      0,              0.0066142,              0.0066142,              0.0066142
                    173,               0.014603,               0.012261,              0.0091107,                      0,                0.93741,                0.83371,                0.88428,                0.73763,                 0.9462,                 0.8119,                0.87631,                0.68019,               0.023468,               0.020039,               0.015572,                      0,              0.0065944,              0.0065944,              0.0065944
                    174,               0.014977,               0.012381,              0.0090301,                      0,                0.96476,                0.80806,                0.88712,                0.74204,                0.96092,                0.80235,                0.87804,                0.68229,               0.022983,               0.020157,               0.015555,                      0,              0.0065746,              0.0065746,              0.0065746
                    175,               0.014605,               0.012413,              0.0088733,                      0,                 0.9454,                0.83082,                0.88924,                0.73998,                0.94671,                 0.8183,                0.87966,                0.68488,               0.022957,               0.020207,               0.015169,                      0,              0.0065548,              0.0065548,              0.0065548
                    176,               0.014289,               0.012163,              0.0090991,                      0,                0.96141,                0.81294,                0.89432,                0.74168,                0.95521,                 0.8023,                0.88037,                0.69002,               0.023392,               0.020646,               0.015231,                      0,               0.006535,               0.006535,               0.006535
                    177,               0.014357,               0.012245,               0.009147,                      0,                0.92737,                0.83493,                0.89356,                0.73989,                0.96715,                0.79124,                0.88717,                0.68852,               0.022898,               0.019997,               0.015283,                      0,              0.0065152,              0.0065152,              0.0065152
                    178,               0.013839,               0.012024,              0.0084113,                      0,                0.96396,                0.82139,                0.89251,                 0.7402,                0.95247,                0.80777,                0.88306,                0.68625,               0.022476,               0.020129,               0.015458,                      0,              0.0064954,              0.0064954,              0.0064954
                    179,               0.014506,               0.012306,              0.0089432,                      0,                0.97092,                0.80038,                0.89282,                0.73814,                0.96155,                0.79271,                0.88522,                0.68678,               0.022758,               0.020362,               0.015493,                      0,              0.0064756,              0.0064756,              0.0064756
                    180,               0.013774,               0.012111,              0.0084522,                      0,                0.95848,                0.81574,                0.88111,                0.73109,                 0.9566,                0.80614,                0.87089,                0.68363,               0.023236,               0.020499,               0.016403,                      0,              0.0064558,              0.0064558,              0.0064558
                    181,                0.01478,               0.012198,              0.0086734,                      0,                0.97224,                0.80674,                0.88142,                0.73937,                 0.9653,                0.80103,                0.87379,                0.68217,               0.022856,               0.020017,               0.015704,                      0,               0.006436,               0.006436,               0.006436
                    182,               0.013972,               0.012042,              0.0081436,                      0,                0.97145,                 0.8119,                0.88278,                 0.7373,                0.96118,                0.80797,                 0.8751,                0.68275,               0.022858,               0.020268,                0.01554,                      0,              0.0064162,              0.0064162,              0.0064162
                    183,                0.01393,               0.011943,              0.0082367,                      0,                0.96788,                0.80984,                0.88662,                0.73774,                0.95393,                0.79479,                0.87148,                 0.6843,               0.022301,               0.020339,               0.015493,                      0,              0.0063964,              0.0063964,              0.0063964
                    184,               0.014788,                0.01231,              0.0085496,                      0,                0.97493,                0.80038,                0.88702,                0.74007,                0.96558,                0.79271,                0.87527,                0.68419,               0.022421,               0.020467,               0.015817,                      0,              0.0063766,              0.0063766,              0.0063766
                    185,               0.014391,               0.012149,              0.0083483,                      0,                0.94676,                0.80998,                0.88287,                0.73142,                 0.9625,                0.78819,                0.87107,                0.67765,               0.022916,               0.020615,               0.015983,                      0,              0.0063568,              0.0063568,              0.0063568
                    186,               0.014223,               0.011978,              0.0087854,                      0,                0.96615,                0.79655,                  0.881,                0.73446,                0.95917,                0.79079,                0.87457,                0.68272,               0.023143,               0.020185,               0.015792,                      0,               0.006337,               0.006337,               0.006337
                    187,               0.013814,               0.011942,              0.0079339,                      0,                0.96764,                0.80351,                0.88697,                0.73875,                0.95823,                0.79263,                  0.873,                0.68707,               0.022927,               0.020587,               0.016121,                      0,              0.0063172,              0.0063172,              0.0063172
                    188,               0.014069,               0.011916,              0.0084609,                      0,                0.94106,                0.82534,                0.88112,                0.73426,                0.95815,                0.79098,                0.87088,                0.68625,               0.023643,               0.020552,               0.016118,                      0,              0.0062974,              0.0062974,              0.0062974
                    189,               0.014226,               0.012051,              0.0086048,                      0,                 0.9487,                0.81958,                0.88363,                0.73783,                0.95554,                0.79463,                0.87222,                0.68316,               0.022884,               0.020928,                0.01628,                      0,              0.0062776,              0.0062776,              0.0062776
                    190,               0.014024,               0.011837,              0.0082349,                      0,                0.97171,                0.79846,                0.89169,                0.73759,                 0.9658,                0.79271,                 0.8839,                0.68131,               0.022453,               0.020481,               0.015986,                      0,              0.0062578,              0.0062578,              0.0062578
                    191,               0.014095,               0.012157,              0.0084735,                      0,                0.96955,                0.79459,                0.88489,                0.73756,                0.96248,                0.78773,                0.87872,                0.68706,               0.023061,               0.020343,               0.016568,                      0,               0.006238,               0.006238,               0.006238
                    192,               0.014187,               0.012076,              0.0085306,                      0,                0.95065,                0.81335,                0.88685,                0.74377,                0.94392,                0.80759,                0.87816,                0.69055,                0.02283,               0.020005,               0.016112,                      0,              0.0062182,              0.0062182,              0.0062182
                    193,               0.013731,               0.011591,               0.008136,                      0,                0.95533,                0.82104,                0.88238,                0.73703,                 0.9464,                0.81336,                0.87198,                 0.6806,               0.023101,               0.020191,               0.016134,                      0,              0.0061984,              0.0061984,              0.0061984
                    194,               0.014018,                 0.0121,              0.0085168,                      0,                0.94233,                0.81541,                0.87984,                0.73508,                0.93789,                0.81157,                0.87369,                0.68113,               0.023073,               0.020303,               0.016289,                      0,              0.0061786,              0.0061786,              0.0061786
                    195,               0.013775,               0.011752,              0.0081472,                      0,                 0.9405,                0.82342,                0.87978,                0.73529,                 0.9336,                0.80965,                0.87102,                0.68206,               0.023143,               0.020191,               0.016308,                      0,              0.0061588,              0.0061588,              0.0061588
                    196,               0.013776,                0.01145,              0.0078842,                      0,                0.94121,                0.81382,                0.88307,                0.73539,                0.94179,                0.80998,                 0.8773,                0.68813,               0.023342,               0.020755,               0.016436,                      0,               0.006139,               0.006139,               0.006139
                    197,               0.014332,               0.011743,              0.0086753,                      0,                0.95693,                0.81016,                0.87839,                0.73667,                0.95239,                0.80632,                0.87268,                0.68586,               0.022825,               0.020678,               0.016622,                      0,              0.0061192,              0.0061192,              0.0061192
                    198,               0.013678,               0.012228,              0.0083899,                      0,                0.95392,                0.81766,                0.87532,                0.73469,                0.94483,                0.80998,                0.86257,                0.68234,               0.023886,               0.020615,               0.016439,                      0,              0.0060994,              0.0060994,              0.0060994
                    199,               0.013388,               0.011865,              0.0088263,                      0,                0.91855,                0.83301,                0.87672,                0.72944,                0.92455,                0.82324,                0.87018,                0.68156,               0.024288,               0.020632,               0.016403,                      0,              0.0060796,              0.0060796,              0.0060796
                    200,                0.01387,                0.01165,              0.0085997,                      0,                0.94018,                0.82342,                0.87777,                0.73871,                0.92923,                0.81382,                0.87074,                0.69133,               0.023764,               0.020702,                0.01642,                      0,              0.0060598,              0.0060598,              0.0060598
                    201,               0.013486,               0.011662,              0.0078603,                      0,                0.93543,                 0.8342,                0.88572,                0.74081,                0.92897,                0.82844,                0.88056,                 0.6915,               0.023123,               0.020772,               0.016335,                      0,                0.00604,                0.00604,                0.00604
                    202,               0.013955,               0.011534,              0.0082391,                      0,                0.96989,                0.80377,                0.88655,                 0.7362,                0.96059,                0.79534,                0.87856,                0.68648,               0.023336,               0.020732,               0.015975,                      0,              0.0060202,              0.0060202,              0.0060202
                    203,               0.013879,               0.011799,              0.0082559,                      0,                0.94058,                0.84069,                0.89108,                0.74208,                 0.9319,                0.83301,                0.88142,                 0.6884,               0.022661,               0.020697,               0.015967,                      0,              0.0060004,              0.0060004,              0.0060004
                    204,               0.013474,               0.011692,              0.0079496,                      0,                0.95401,                0.83612,                0.89335,                0.74661,                0.94744,                0.83036,                0.88649,                0.69095,               0.022794,               0.021156,                0.01636,                      0,              0.0059806,              0.0059806,              0.0059806
                    205,               0.013433,                0.01144,              0.0079889,                      0,                0.95624,                0.83885,                0.89428,                0.74537,                0.94581,                0.82534,                0.88444,                0.69475,               0.022896,               0.020847,                0.01589,                      0,              0.0059608,              0.0059608,              0.0059608
                    206,               0.013626,               0.011471,              0.0079117,                      0,                0.96153,                0.82342,                0.89734,                0.74945,                0.95234,                0.81574,                0.88814,                0.69601,               0.023068,               0.021131,               0.015044,                      0,               0.005941,               0.005941,               0.005941
                    207,               0.013596,               0.011725,              0.0080069,                      0,                0.96161,                0.81726,                0.89311,                0.74399,                0.95935,                0.81534,                0.88693,                0.69706,               0.023529,                0.02102,               0.014977,                      0,              0.0059212,              0.0059212,              0.0059212
                    208,               0.013697,               0.011555,              0.0080015,                      0,                0.95694,                0.81766,                 0.8836,                0.73686,                0.95934,                 0.8151,                0.88104,                 0.6913,               0.023657,               0.020823,               0.015612,                      0,              0.0059014,              0.0059014,              0.0059014
                    209,               0.013455,               0.011602,              0.0084143,                      0,                0.96046,                0.81958,                0.88865,                0.73861,                0.95711,                0.82342,                0.88528,                0.69277,               0.023072,               0.020667,               0.015571,                      0,              0.0058816,              0.0058816,              0.0058816
                    210,               0.013262,               0.011397,              0.0078684,                      0,                0.94941,                0.82917,                0.88898,                0.73828,                0.96632,                0.80998,                0.88257,                0.69355,               0.023593,               0.020646,               0.016057,                      0,              0.0058618,              0.0058618,              0.0058618
                    211,               0.013507,               0.011338,              0.0079849,                      0,                0.95304,                0.81574,                0.88656,                0.73841,                0.98306,                0.79655,                0.88517,                0.69987,               0.023056,               0.020661,               0.016223,                      0,               0.005842,               0.005842,               0.005842
                    212,               0.013589,                0.01169,              0.0082725,                      0,                0.95109,                0.82534,                0.89464,                0.74214,                0.94888,                0.82342,                0.89145,                0.69845,               0.022551,               0.020921,               0.015792,                      0,              0.0058222,              0.0058222,              0.0058222
                    213,               0.013329,               0.011117,              0.0079148,                      0,                0.96354,                0.81155,                0.88744,                0.73706,                0.95856,                0.80614,                 0.8813,                0.69376,               0.022769,               0.020607,                 0.0165,                      0,              0.0058024,              0.0058024,              0.0058024
                    214,               0.013626,               0.011572,              0.0083328,                      0,                0.97488,                0.81958,                0.88484,                0.73567,                0.97183,                0.81574,                0.87957,                0.69104,               0.022882,               0.020559,               0.016474,                      0,              0.0057826,              0.0057826,              0.0057826
                    215,               0.013396,               0.011435,              0.0078342,                      0,                  0.977,                0.81531,                0.88267,                0.73564,                0.96883,                0.80998,                0.87908,                0.69241,               0.022787,               0.020728,               0.016382,                      0,              0.0057628,              0.0057628,              0.0057628
                    216,                0.01313,               0.011225,              0.0078399,                      0,                 0.9617,                0.81766,                0.89005,                0.74056,                 0.9547,                0.80998,                0.87965,                0.69186,                0.02288,               0.020598,               0.015995,                      0,               0.005743,               0.005743,               0.005743
                    217,               0.013631,               0.011432,              0.0082951,                      0,                0.97376,                0.80614,                0.88118,                0.73635,                0.96912,                 0.8023,                0.87432,                0.69202,               0.023033,               0.020718,               0.016532,                      0,              0.0057232,              0.0057232,              0.0057232
                    218,               0.013044,               0.011165,              0.0080386,                      0,                0.96556,                0.80727,                0.88641,                  0.741,                0.96327,                0.80535,                0.87702,                0.69549,               0.022814,               0.021014,               0.016265,                      0,              0.0057034,              0.0057034,              0.0057034
                    219,               0.013408,               0.010953,              0.0077317,                      0,                0.95941,                0.81669,                0.89257,                0.74206,                0.95287,                0.80998,                0.88574,                0.69797,                0.02301,               0.021324,               0.015984,                      0,              0.0056836,              0.0056836,              0.0056836
                    220,               0.013172,               0.011335,              0.0079733,                      0,                0.95323,                 0.8119,                0.89021,                0.74136,                0.94872,                0.80806,                0.88312,                 0.6985,               0.023147,                0.02126,               0.015739,                      0,              0.0056638,              0.0056638,              0.0056638
                    221,               0.013596,               0.011665,              0.0079845,                      0,                  0.953,                0.81735,                0.88105,                0.73596,                0.94853,                0.81354,                0.87661,                0.69024,               0.023798,               0.021097,               0.016211,                      0,               0.005644,               0.005644,               0.005644
                    222,               0.013163,               0.011254,              0.0075746,                      0,                0.97118,                 0.8119,                0.88066,                0.74127,                0.96752,                0.80998,                0.87827,                0.69438,               0.023969,               0.021366,               0.016188,                      0,              0.0056242,              0.0056242,              0.0056242
                    223,               0.013068,                0.01154,              0.0079595,                      0,                0.95763,                0.82428,                0.87803,                 0.7386,                 0.9515,                 0.8215,                0.87444,                0.69444,               0.023586,               0.021121,               0.016488,                      0,              0.0056044,              0.0056044,              0.0056044
                    224,               0.013349,               0.011155,              0.0078489,                      0,                 0.9713,                0.82917,                0.88474,                0.74103,                0.96455,                0.82342,                0.87785,                0.69016,               0.023214,               0.021159,               0.016116,                      0,              0.0055846,              0.0055846,              0.0055846
                    225,                0.01276,               0.011196,              0.0077287,                      0,                 0.9659,                0.81552,                0.88118,                0.74191,                0.96363,                 0.8136,                0.87845,                0.69053,               0.023192,               0.021239,               0.016044,                      0,              0.0055648,              0.0055648,              0.0055648
                    226,               0.013127,               0.011302,              0.0078356,                      0,                0.96169,                0.80038,                0.87687,                0.73779,                0.94046,                0.81862,                 0.8757,                0.69206,               0.023482,               0.021009,               0.016387,                      0,               0.005545,               0.005545,               0.005545
                    227,               0.013273,               0.011164,              0.0079118,                      0,                0.94632,                 0.8215,                0.87469,                0.73509,                0.93969,                0.81574,                0.87395,                0.69054,               0.023241,                0.02101,               0.016895,                      0,              0.0055252,              0.0055252,              0.0055252
                    228,               0.013034,               0.011303,              0.0078276,                      0,                0.96348,                 0.8103,                 0.8772,                 0.7369,                0.95664,                0.80454,                0.87362,                0.69603,               0.023308,                0.02075,               0.016532,                      0,              0.0055054,              0.0055054,              0.0055054
